site YYMMMDD yyyy_yyyy x__MJD week d reflon x_e0_m_ x__east_m_ x____n0_m_ x_north_m_ u0_m_ x____up_m_ x_ant_m_ sig_e_m_ sig_n_m_ sig_u_m_ x__corr_en x__corr_eu x__corr_nu
BRDY 13FEB03 2013.0924 56326 1726 1 -119.0 -738 -0.207393 4405247 0.219660 1269 0.048259 0.1000 0.000683 0.000951 0.002844 0.007554 -0.080353 -0.118425
BRDY 13FEB04 2013.0951 56327 1726 2 -119.0 -738 -0.207545 4405247 0.220214 1269 0.053701 0.1000 0.000673 0.000937 0.002802 0.002202 -0.059304 -0.137376
BRDY 13FEB05 2013.0979 56328 1726 3 -119.0 -738 -0.207909 4405247 0.221123 1269 0.051585 0.1000 0.000715 0.000987 0.002995 0.014763 -0.092105 -0.166565
BRDY 13FEB06 2013.1006 56329 1726 4 -119.0 -738 -0.208757 4405247 0.220716 1269 0.057651 0.1000 0.000707 0.000969 0.002949 0.010439 -0.095496 -0.162170
BRDY 13FEB07 2013.1034 56330 1726 5 -119.0 -738 -0.208074 4405247 0.220087 1269 0.054136 0.1000 0.000685 0.000946 0.002856 0.008294 -0.075121 -0.146089
BRDY 13FEB08 2013.1061 56331 1726 6 -119.0 -738 -0.208416 4405247 0.220917 1269 0.056821 0.1000 0.000683 0.000951 0.002862 0.010523 -0.079286 -0.133555
BRDY 13FEB09 2013.1088 56332 1726 7 -119.0 -738 -0.207252 4405247 0.219046 1269 0.056849 0.1000 0.000687 0.000954 0.002872 0.041297 -0.091352 -0.148087
BRDY 13FEB10 2013.1116 56333 1727 1 -119.0 -738 -0.206903 4405247 0.218851 1269 0.058461 0.1000 0.000681 0.000947 0.002837 -0.005494 -0.044058 -0.130284
BRDY 13FEB11 2013.1143 56334 1727 2 -119.0 -738 -0.208282 4405247 0.219536 1269 0.058227 0.1000 0.000675 0.000946 0.002819 0.011958 -0.071232 -0.140973
BRDY 13FEB12 2013.1170 56335 1727 3 -119.0 -738 -0.206497 4405247 0.220983 1269 0.053016 0.1000 0.000678 0.000954 0.002858 0.001013 -0.065854 -0.162809
BRDY 13FEB13 2013.1198 56336 1727 4 -119.0 -738 -0.208714 4405247 0.220842 1269 0.058160 0.1000 0.000718 0.000971 0.002965 -0.021942 -0.050823 -0.141826
BRDY 13FEB14 2013.1225 56337 1727 5 -119.0 -738 -0.207453 4405247 0.221218 1269 0.052829 0.1000 0.000681 0.000945 0.002848 0.008092 -0.067174 -0.150752
BRDY 13FEB15 2013.1253 56338 1727 6 -119.0 -738 -0.207313 4405247 0.219207 1269 0.055456 0.1000 0.000684 0.000958 0.002880 0.006948 -0.078856 -0.146768
BRDY 13FEB16 2013.1280 56339 1727 7 -119.0 -738 -0.206976 4405247 0.219306 1269 0.058157 0.1000 0.000678 0.000945 0.002837 -0.002863 -0.050021 -0.132310
BRDY 13FEB17 2013.1307 56340 1728 1 -119.0 -738 -0.207937 4405247 0.219973 1269 0.053382 0.1000 0.000676 0.000940 0.002821 -0.002246 -0.057681 -0.140799
BRDY 13FEB18 2013.1335 56341 1728 2 -119.0 -738 -0.205807 4405247 0.219917 1269 0.053722 0.1000 0.000685 0.000948 0.002861 -0.015084 -0.057338 -0.151931
BRDY 13FEB19 2013.1362 56342 1728 3 -119.0 -738 -0.207072 4405247 0.219194 1269 0.060035 0.1000 0.000686 0.000950 0.002888 0.013541 -0.076720 -0.168953
BRDY 13FEB20 2013.1389 56343 1728 4 -119.0 -738 -0.206254 4405247 0.219516 1269 0.061197 0.1000 0.000684 0.000952 0.002856 0.012579 -0.077936 -0.149319
BRDY 13FEB21 2013.1417 56344 1728 5 -119.0 -738 -0.207280 4405247 0.221051 1269 0.055948 0.1000 0.000684 0.000952 0.002854 -0.007509 -0.068460 -0.125423
BRDY 13FEB22 2013.1444 56345 1728 6 -119.0 -738 -0.206314 4405247 0.220159 1269 0.056074 0.1000 0.000681 0.000942 0.002867 -0.003738 -0.029404 -0.148955
BRDY 13FEB23 2013.1472 56346 1728 7 -119.0 -738 -0.205962 4405247 0.216396 1269 0.052815 0.1000 0.000674 0.000941 0.002845 -0.006977 -0.049527 -0.154333
BRDY 13FEB24 2013.1499 56347 1729 1 -119.0 -738 -0.207249 4405247 0.220521 1269 0.055691 0.1000 0.000677 0.000936 0.002813 0.028079 -0.052811 -0.162825
BRDY 13FEB25 2013.1526 56348 1729 2 -119.0 -738 -0.207447 4405247 0.220502 1269 0.057797 0.1000 0.000682 0.000939 0.002798 0.038045 -0.047482 -0.150985
BRDY 13FEB26 2013.1554 56349 1729 3 -119.0 -738 -0.207164 4405247 0.220413 1269 0.054676 0.1000 0.000671 0.000931 0.002763 0.017186 -0.041485 -0.137578
BRDY 13FEB27 2013.1581 56350 1729 4 -119.0 -738 -0.208008 4405247 0.221640 1269 0.057490 0.1000 0.000673 0.000933 0.002766 0.023588 -0.042158 -0.126251
BRDY 13FEB28 2013.1608 56351 1729 5 -119.0 -738 -0.207998 4405247 0.219784 1269 0.057382 0.1000 0.000669 0.000929 0.002768 0.008095 -0.056835 -0.143709
BRDY 13MAR01 2013.1636 56352 1729 6 -119.0 -738 -0.208244 4405247 0.219095 1269 0.055390 0.1000 0.000669 0.000927 0.002749 0.025781 -0.040174 -0.142636
BRDY 13MAR02 2013.1663 56353 1729 7 -119.0 -738 -0.207524 4405247 0.220435 1269 0.056633 0.1000 0.000673 0.000929 0.002759 0.023782 -0.055193 -0.152932
BRDY 13MAR03 2013.1691 56354 1730 1 -119.0 -738 -0.206754 4405247 0.220001 1269 0.052241 0.1000 0.000666 0.000931 0.002740 0.023373 -0.055872 -0.131526
BRDY 13MAR04 2013.1718 56355 1730 2 -119.0 -738 -0.206986 4405247 0.220799 1269 0.056355 0.1000 0.000674 0.000937 0.002774 0.018390 -0.054012 -0.117463
BRDY 13MAR05 2013.1745 56356 1730 3 -119.0 -738 -0.207741 4405247 0.218399 1269 0.060567 0.1000 0.000675 0.000935 0.002782 0.025217 -0.076937 -0.115941
BRDY 13MAR06 2013.1773 56357 1730 4 -119.0 -738 -0.206744 4405247 0.219693 1269 0.058865 0.1000 0.000691 0.000973 0.002906 -0.058097 -0.031894 -0.121307
BRDY 13MAR07 2013.1800 56358 1730 5 -119.0 -738 -0.206426 4405247 0.218572 1269 0.061519 0.1000 0.000695 0.000978 0.002905 -0.040374 -0.036895 -0.126550
BRDY 13MAR08 2013.1828 56359 1730 6 -119.0 -738 -0.207809 4405247 0.220044 1269 0.058195 0.1000 0.000671 0.000942 0.002752 0.018756 -0.045176 -0.112922
BRDY 13MAR09 2013.1855 56360 1730 7 -119.0 -738 -0.207133 4405247 0.221607 1269 0.059259 0.1000 0.000676 0.000948 0.002802 0.027596 -0.047102 -0.132464
BRDY 13MAR10 2013.1882 56361 1731 1 -119.0 -738 -0.207949 4405247 0.219972 1269 0.059873 0.1000 0.000677 0.000945 0.002797 0.035338 -0.057745 -0.130513
BRDY 13MAR11 2013.1910 56362 1731 2 -119.0 -738 -0.207714 4405247 0.219511 1269 0.055070 0.1000 0.000683 0.000926 0.002745 0.033822 -0.014666 -0.119591
BRDY 13MAR12 2013.1937 56363 1731 3 -119.0 -738 -0.208340 4405247 0.219127 1269 0.054002 0.1000 0.000671 0.000938 0.002751 0.012457 -0.026542 -0.131031
BRDY 13MAR13 2013.1964 56364 1731 4 -119.0 -738 -0.208053 4405247 0.219567 1269 0.058357 0.1000 0.000664 0.000921 0.002707 0.028139 -0.051611 -0.148148
BRDY 13MAR14 2013.1992 56365 1731 5 -119.0 -738 -0.207273 4405247 0.219820 1269 0.057580 0.1000 0.000671 0.000934 0.002755 0.033002 -0.053577 -0.143800
BRDY 13MAR15 2013.2019 56366 1731 6 -119.0 -738 -0.207615 4405247 0.219231 1269 0.050595 0.1000 0.000669 0.000935 0.002754 0.022818 -0.053727 -0.150764
BRDY 13MAR16 2013.2047 56367 1731 7 -119.0 -738 -0.206992 4405247 0.220813 1269 0.049298 0.1000 0.000678 0.000941 0.002782 0.039458 -0.052613 -0.137145
BRDY 13MAR17 2013.2074 56368 1732 1 -119.0 -738 -0.209497 4405247 0.223057 1269 0.059722 0.1000 0.000672 0.000944 0.002771 0.030013 -0.072243 -0.148476
BRDY 13MAR18 2013.2101 56369 1732 2 -119.0 -738 -0.207804 4405247 0.219550 1269 0.057004 0.1000 0.000672 0.000932 0.002731 0.016324 -0.045629 -0.132352
BRDY 13MAR19 2013.2129 56370 1732 3 -119.0 -738 -0.207748 4405247 0.220024 1269 0.055335 0.1000 0.000671 0.000928 0.002708 0.020854 -0.060334 -0.134794
BRDY 13MAR20 2013.2156 56371 1732 4 -119.0 -738 -0.208099 4405247 0.223776 1269 0.057302 0.1000 0.000682 0.000932 0.002747 -0.001234 -0.035768 -0.155100
BRDY 13MAR21 2013.2183 56372 1732 5 -119.0 -738 -0.212350 4405247 0.221338 1269 0.061918 0.1000 0.000676 0.000935 0.002734 0.016934 -0.050668 -0.139055
BRDY 13MAR22 2013.2211 56373 1732 6 -119.0 -738 -0.205965 4405247 0.219192 1269 0.050805 0.1000 0.000667 0.000932 0.002719 0.025975 -0.056533 -0.129976
BRDY 13MAR23 2013.2238 56374 1732 7 -119.0 -738 -0.207201 4405247 0.221394 1269 0.056215 0.1000 0.000672 0.000935 0.002731 0.022091 -0.047477 -0.136251
BRDY 13MAR24 2013.2266 56375 1733 1 -119.0 -738 -0.208179 4405247 0.221747 1269 0.053379 0.1000 0.000674 0.000950 0.002764 0.035827 -0.076061 -0.142429
BRDY 13MAR25 2013.2293 56376 1733 2 -119.0 -738 -0.206781 4405247 0.219515 1269 0.053523 0.1000 0.000673 0.000925 0.002719 0.021124 -0.038250 -0.135556
BRDY 13MAR26 2013.2320 56377 1733 3 -119.0 -738 -0.207485 4405247 0.220925 1269 0.054028 0.1000 0.000672 0.000933 0.002754 0.021382 -0.047151 -0.156621
BRDY 13MAR27 2013.2348 56378 1733 4 -119.0 -738 -0.206513 4405247 0.220624 1269 0.054672 0.1000 0.000665 0.000931 0.002711 0.028369 -0.049838 -0.127021
BRDY 13MAR28 2013.2375 56379 1733 5 -119.0 -738 -0.206556 4405247 0.220504 1269 0.053899 0.1000 0.000697 0.000967 0.002838 0.031000 -0.084473 -0.177308
BRDY 13MAR29 2013.2402 56380 1733 6 -119.0 -738 -0.207277 4405247 0.218458 1269 0.058806 0.1000 0.000709 0.000970 0.002881 0.032891 -0.086448 -0.171837
BRDY 13MAR30 2013.2430 56381 1733 7 -119.0 -738 -0.207703 4405247 0.220082 1269 0.053498 0.1000 0.000710 0.000969 0.002917 0.034898 -0.081084 -0.168066
BRDY 13MAR31 2013.2457 56382 1734 1 -119.0 -738 -0.207464 4405247 0.219851 1269 0.058405 0.1000 0.000703 0.000961 0.002839 0.040472 -0.089905 -0.174118
BRDY 13APR01 2013.2485 56383 1734 2 -119.0 -738 -0.206574 4405247 0.219228 1269 0.054427 0.1000 0.000698 0.000967 0.002840 0.038421 -0.080254 -0.163708
BRDY 13APR02 2013.2512 56384 1734 3 -119.0 -738 -0.206610 4405247 0.219419 1269 0.058063 0.1000 0.000703 0.000974 0.002859 0.035352 -0.067101 -0.160273
BRDY 13APR03 2013.2539 56385 1734 4 -119.0 -738 -0.207193 4405247 0.218904 1269 0.056019 0.1000 0.000706 0.000968 0.002857 0.009827 -0.065985 -0.167533
BRDY 13APR04 2013.2567 56386 1734 5 -119.0 -738 -0.206670 4405247 0.218973 1269 0.052884 0.1000 0.000736 0.001016 0.002917 0.063214 -0.097736 -0.146119
BRDY 13APR05 2013.2594 56387 1734 6 -119.0 -738 -0.208497 4405247 0.218925 1269 0.065565 0.1000 0.000705 0.000961 0.002821 0.025573 -0.101176 -0.155932
BRDY 13APR06 2013.2621 56388 1734 7 -119.0 -738 -0.208776 4405247 0.219750 1269 0.050510 0.1000 0.000702 0.000968 0.002844 0.010688 -0.066234 -0.185870
BRDY 13APR07 2013.2649 56389 1735 1 -119.0 -738 -0.206580 4405247 0.218142 1269 0.049050 0.1000 0.000709 0.000975 0.002876 0.027561 -0.047576 -0.171293
BRDY 13APR08 2013.2676 56390 1735 2 -119.0 -738 -0.207876 4405247 0.222681 1269 0.043346 0.1000 0.000703 0.000979 0.002840 0.010605 -0.073330 -0.157346
BRDY 13APR09 2013.2704 56391 1735 3 -119.0 -738 -0.207023 4405247 0.215298 1269 0.058115 0.1000 0.000716 0.000976 0.002873 0.014227 -0.083560 -0.168840
BRDY 13APR10 2013.2731 56392 1735 4 -119.0 -738 -0.206710 4405247 0.218956 1269 0.054726 0.1000 0.000721 0.000976 0.002934 0.003417 -0.102654 -0.142284
BRDY 13APR11 2013.2758 56393 1735 5 -119.0 -738 -0.209370 4405247 0.221410 1269 0.050479 0.1000 0.000718 0.000975 0.002926 0.017252 -0.091734 -0.160126
BRDY 13APR12 2013.2786 56394 1735 6 -119.0 -738 -0.208315 4405247 0.221171 1269 0.051490 0.1000 0.000742 0.000998 0.002942 -0.031013 -0.069473 -0.119471
BRDY 13APR13 2013.2813 56395 1735 7 -119.0 -738 -0.206906 4405247 0.223978 1269 0.061729 0.1000 0.000709 0.000970 0.002838 0.013627 -0.043377 -0.152626
BRDY 13APR14 2013.2841 56396 1736 1 -119.0 -738 -0.207252 4405247 0.221475 1269 0.049616 0.1000 0.000676 0.000932 0.002719 0.009822 -0.044783 -0.132983
BRDY 13APR15 2013.2868 56397 1736 2 -119.0 -738 -0.206663 4405247 0.222248 1269 0.043432 0.1000 0.000719 0.000982 0.002866 0.000279 -0.098966 -0.131635
BRDY 13APR16 2013.2895 56398 1736 3 -119.0 -738 -0.207776 4405247 0.220648 1269 0.056391 0.1000 0.000676 0.000924 0.002710 0.011125 -0.053994 -0.124983
BRDY 13APR17 2013.2923 56399 1736 4 -119.0 -738 -0.206268 4405247 0.220381 1269 0.053182 0.1000 0.000710 0.000983 0.002868 0.010214 -0.075698 -0.139886
BRDY 13APR18 2013.2950 56400 1736 5 -119.0 -738 -0.206209 4405247 0.221072 1269 0.050932 0.1000 0.000707 0.000982 0.002886 0.015001 -0.055223 -0.140425
BRDY 13APR19 2013.2977 56401 1736 6 -119.0 -738 -0.205732 4405247 0.221390 1269 0.051501 0.1000 0.000715 0.000992 0.002889 0.008391 -0.077562 -0.148105
BRDY 13APR20 2013.3005 56402 1736 7 -119.0 -738 -0.208336 4405247 0.221086 1269 0.053562 0.1000 0.000717 0.000980 0.002918 0.030207 -0.111618 -0.169832
BRDY 13APR21 2013.3032 56403 1737 1 -119.0 -738 -0.206033 4405247 0.221828 1269 0.043452 0.1000 0.000684 0.000949 0.002796 0.013247 -0.065016 -0.125945
BRDY 13APR22 2013.3060 56404 1737 2 -119.0 -738 -0.206970 4405247 0.221098 1269 0.052301 0.1000 0.000712 0.000969 0.002879 0.010024 -0.101482 -0.163939
BRDY 13APR23 2013.3087 56405 1737 3 -119.0 -738 -0.206287 4405247 0.221501 1269 0.049945 0.1000 0.000707 0.000966 0.002885 0.009148 -0.064461 -0.160460
BRDY 13APR24 2013.3114 56406 1737 4 -119.0 -738 -0.206380 4405247 0.221096 1269 0.053518 0.1000 0.000707 0.000964 0.002869 0.009041 -0.053458 -0.145027
BRDY 13APR25 2013.3142 56407 1737 5 -119.0 -738 -0.206549 4405247 0.218372 1269 0.054932 0.1000 0.000672 0.000937 0.002748 0.000298 -0.051688 -0.125157
BRDY 13APR26 2013.3169 56408 1737 6 -119.0 -738 -0.207413 4405247 0.220948 1269 0.054799 0.1000 0.000712 0.000967 0.002865 0.009891 -0.087861 -0.151945
BRDY 13APR27 2013.3196 56409 1737 7 -119.0 -738 -0.208687 4405247 0.217746 1269 0.056434 0.1000 0.000722 0.000975 0.002915 0.018265 -0.115317 -0.145403
BRDY 13APR28 2013.3224 56410 1738 1 -119.0 -738 -0.209471 4405247 0.220206 1269 0.052582 0.1000 0.000681 0.000939 0.002790 0.005583 -0.057095 -0.122513
BRDY 13APR29 2013.3251 56411 1738 2 -119.0 -738 -0.207698 4405247 0.218548 1269 0.051950 0.1000 0.000677 0.000940 0.002790 0.009454 -0.057588 -0.096891
BRDY 13APR30 2013.3279 56412 1738 3 -119.0 -738 -0.207570 4405247 0.221743 1269 0.041632 0.1000 0.000709 0.000977 0.002889 0.005974 -0.070919 -0.138552
BRDY 13MAY01 2013.3306 56413 1738 4 -119.0 -738 -0.207028 4405247 0.222629 1269 0.045544 0.1000 0.000729 0.000979 0.002947 -0.009475 -0.074039 -0.143338
BRDY 13MAY02 2013.3333 56414 1738 5 -119.0 -738 -0.207042 4405247 0.222641 1269 0.046391 0.1000 0.000674 0.000928 0.002755 0.015387 -0.077508 -0.129040
BRDY 13MAY03 2013.3361 56415 1738 6 -119.0 -738 -0.207219 4405247 0.220904 1269 0.047910 0.1000 0.000675 0.000939 0.002776 0.007138 -0.068064 -0.115745
BRDY 13MAY04 2013.3388 56416 1738 7 -119.0 -738 -0.206231 4405247 0.221290 1269 0.046854 0.1000 0.000703 0.000959 0.002860 0.024446 -0.079853 -0.140743
BRDY 13MAY05 2013.3415 56417 1739 1 -119.0 -738 -0.206870 4405247 0.222490 1269 0.050276 0.1000 0.000699 0.000959 0.002869 0.020142 -0.086173 -0.159436
BRDY 13MAY06 2013.3443 56418 1739 2 -119.0 -738 -0.206464 4405247 0.220887 1269 0.051442 0.1000 0.000713 0.000971 0.002915 0.002941 -0.095430 -0.163633
BRDY 13MAY07 2013.3470 56419 1739 3 -119.0 -738 -0.207526 4405247 0.220685 1269 0.048988 0.1000 0.000711 0.000967 0.002875 0.014318 -0.102077 -0.152486
BRDY 13MAY08 2013.3498 56420 1739 4 -119.0 -738 -0.206595 4405247 0.223447 1269 0.045224 0.1000 0.000701 0.000968 0.002850 0.023127 -0.116228 -0.137966
BRDY 13MAY09 2013.3525 56421 1739 5 -119.0 -738 -0.208955 4405247 0.221980 1269 0.055649 0.1000 0.000695 0.000961 0.002837 0.017399 -0.084018 -0.146042
BRDY 13MAY10 2013.3552 56422 1739 6 -119.0 -738 -0.208114 4405247 0.218791 1269 0.059640 0.1000 0.000694 0.000954 0.002830 0.019871 -0.070219 -0.153372
BRDY 13MAY11 2013.3580 56423 1739 7 -119.0 -738 -0.206843 4405247 0.221166 1269 0.050938 0.1000 0.000703 0.000965 0.002866 0.002171 -0.104206 -0.148363
BRDY 13MAY12 2013.3607 56424 1740 1 -119.0 -738 -0.207328 4405247 0.221398 1269 0.049091 0.1000 0.000707 0.000971 0.002862 0.005382 -0.108622 -0.142662
BRDY 13MAY13 2013.3634 56425 1740 2 -119.0 -738 -0.210113 4405247 0.219762 1269 0.044277 0.1000 0.000706 0.000976 0.002864 0.023412 -0.091213 -0.119064
BRDY 13MAY14 2013.3662 56426 1740 3 -119.0 -738 -0.207082 4405247 0.219634 1269 0.050948 0.1000 0.000709 0.000978 0.002894 0.023088 -0.111579 -0.143658
BRDY 13MAY15 2013.3689 56427 1740 4 -119.0 -738 -0.207614 4405247 0.220816 1269 0.057110 0.1000 0.000689 0.000951 0.002803 0.012679 -0.071854 -0.134701
BRDY 13MAY16 2013.3717 56428 1740 5 -119.0 -738 -0.207260 4405247 0.218514 1269 0.057158 0.1000 0.000698 0.000955 0.002847 0.023610 -0.071543 -0.145696
BRDY 13MAY17 2013.3744 56429 1740 6 -119.0 -738 -0.209240 4405247 0.219560 1269 0.053956 0.1000 0.000703 0.000967 0.002855 -0.001306 -0.100892 -0.133151
BRDY 13MAY18 2013.3771 56430 1740 7 -119.0 -738 -0.208582 4405247 0.220721 1269 0.053531 0.1000 0.000710 0.000970 0.002871 0.009464 -0.099094 -0.125027
BRDY 13MAY19 2013.3799 56431 1741 1 -119.0 -738 -0.206761 4405247 0.223283 1269 0.046520 0.1000 0.000706 0.000970 0.002863 0.033423 -0.104118 -0.126141
BRDY 13MAY20 2013.3826 56432 1741 2 -119.0 -738 -0.207353 4405247 0.220152 1269 0.054409 0.1000 0.000702 0.000950 0.002822 -0.005233 -0.090777 -0.128348
BRDY 13MAY21 2013.3854 56433 1741 3 -119.0 -738 -0.203954 4405247 0.222027 1269 0.049821 0.1000 0.000704 0.000964 0.002871 0.027048 -0.083176 -0.152245
BRDY 13MAY22 2013.3881 56434 1741 4 -119.0 -738 -0.206161 4405247 0.221329 1269 0.060090 0.1000 0.000701 0.000962 0.002845 0.007272 -0.083255 -0.138211
BRDY 13MAY23 2013.3908 56435 1741 5 -119.0 -738 -0.208307 4405247 0.221757 1269 0.049364 0.1000 0.000708 0.000969 0.002883 0.002067 -0.106488 -0.118581
BRDY 13MAY24 2013.3936 56436 1741 6 -119.0 -738 -0.207522 4405247 0.220408 1269 0.049981 0.1000 0.000709 0.000974 0.002885 0.027792 -0.111668 -0.123260
BRDY 13MAY25 2013.3963 56437 1741 7 -119.0 -738 -0.207750 4405247 0.220635 1269 0.059430 0.1000 0.000705 0.000976 0.002881 0.029947 -0.123351 -0.131778
BRDY 13MAY26 2013.3990 56438 1742 1 -119.0 -738 -0.205888 4405247 0.219929 1269 0.062904 0.1000 0.000706 0.000961 0.002890 0.006234 -0.116131 -0.122634
BRDY 13MAY27 2013.4018 56439 1742 2 -119.0 -738 -0.206682 4405247 0.221082 1269 0.057583 0.1000 0.000706 0.000957 0.002894 0.012195 -0.096586 -0.146236
BRDY 13MAY28 2013.4045 56440 1742 3 -119.0 -738 -0.206486 4405247 0.223325 1269 0.044449 0.1000 0.000704 0.000966 0.002884 -0.002309 -0.120810 -0.126033
BRDY 13MAY29 2013.4073 56441 1742 4 -119.0 -738 -0.214463 4405247 0.222191 1269 0.063769 0.1000 0.000706 0.000971 0.002897 0.011232 -0.125613 -0.124608
BRDY 13MAY30 2013.4100 56442 1742 5 -119.0 -738 -0.207953 4405247 0.221794 1269 0.053942 0.1000 0.000710 0.000985 0.002938 0.022608 -0.122915 -0.138272
BRDY 13MAY31 2013.4127 56443 1742 6 -119.0 -738 -0.207431 4405247 0.222948 1269 0.053346 0.1000 0.000718 0.000975 0.002948 0.010248 -0.141202 -0.145369
BRDY 13JUN01 2013.4155 56444 1742 7 -119.0 -738 -0.207475 4405247 0.220982 1269 0.051238 0.1000 0.000708 0.000991 0.002935 0.000064 -0.072326 -0.107169
BRDY 13JUN02 2013.4182 56445 1743 1 -119.0 -738 -0.207669 4405247 0.222206 1269 0.051589 0.1000 0.000707 0.000970 0.002912 0.017138 -0.101552 -0.110918
BRDY 13JUN03 2013.4209 56446 1743 2 -119.0 -738 -0.208608 4405247 0.222234 1269 0.055982 0.1000 0.000713 0.000976 0.002926 0.003040 -0.114847 -0.107315
BRDY 13JUN04 2013.4237 56447 1743 3 -119.0 -738 -0.207735 4405247 0.221129 1269 0.051419 0.1000 0.000714 0.000974 0.002900 0.007350 -0.115440 -0.131108
BRDY 13JUN05 2013.4264 56448 1743 4 -119.0 -738 -0.207488 4405247 0.221090 1269 0.052519 0.1000 0.000712 0.000969 0.002901 0.024370 -0.118397 -0.136957
BRDY 13JUN06 2013.4292 56449 1743 5 -119.0 -738 -0.210127 4405247 0.221910 1269 0.054861 0.1000 0.000703 0.000955 0.002872 0.002831 -0.079263 -0.142424
BRDY 13JUN07 2013.4319 56450 1743 6 -119.0 -738 -0.209177 4405247 0.221196 1269 0.057162 0.1000 0.000704 0.000960 0.002907 0.005620 -0.093288 -0.118136
BRDY 13JUN08 2013.4346 56451 1743 7 -119.0 -738 -0.209356 4405247 0.222764 1269 0.051225 0.1000 0.000704 0.000969 0.002902 0.002793 -0.109006 -0.112138
BRDY 13JUN09 2013.4374 56452 1744 1 -119.0 -738 -0.207394 4405247 0.220391 1269 0.054637 0.1000 0.000708 0.000972 0.002899 0.015272 -0.104088 -0.124360
BRDY 13JUN10 2013.4401 56453 1744 2 -119.0 -738 -0.208940 4405247 0.218538 1269 0.061795 0.1000 0.000716 0.000971 0.002932 0.020301 -0.128178 -0.141721
BRDY 13JUN11 2013.4428 56454 1744 3 -119.0 -738 -0.206676 4405247 0.221449 1269 0.054105 0.1000 0.000701 0.000960 0.002861 0.020622 -0.104668 -0.140451
BRDY 13JUN12 2013.4456 56455 1744 4 -119.0 -738 -0.211006 4405247 0.218528 1269 0.055633 0.1000 0.000715 0.000979 0.002968 0.017359 -0.064691 -0.149233
BRDY 13JUN13 2013.4483 56456 1744 5 -119.0 -738 -0.207494 4405247 0.220041 1269 0.053285 0.1000 0.000699 0.000961 0.002879 0.015468 -0.097903 -0.111733
BRDY 13JUN14 2013.4511 56457 1744 6 -119.0 -738 -0.208679 4405247 0.222402 1269 0.047301 0.1000 0.000700 0.000972 0.002876 0.027158 -0.099422 -0.121520
BRDY 13JUN15 2013.4538 56458 1744 7 -119.0 -738 -0.209121 4405247 0.221369 1269 0.054388 0.1000 0.000704 0.000975 0.002903 0.034372 -0.120993 -0.121018
BRDY 13JUN16 2013.4565 56459 1745 1 -119.0 -738 -0.208565 4405247 0.220657 1269 0.054173 0.1000 0.000704 0.000963 0.002867 0.021232 -0.111208 -0.129207
BRDY 13JUN17 2013.4593 56460 1745 2 -119.0 -738 -0.207948 4405247 0.221714 1269 0.049563 0.1000 0.000706 0.000952 0.002897 0.032719 -0.072676 -0.137621
BRDY 13JUN18 2013.4620 56461 1745 3 -119.0 -738 -0.209674 4405247 0.221336 1269 0.059984 0.1000 0.000699 0.000945 0.002868 0.026626 -0.096844 -0.132940
BRDY 13JUN19 2013.4648 56462 1745 4 -119.0 -738 -0.209506 4405247 0.221469 1269 0.056654 0.1000 0.000702 0.000966 0.002889 0.020191 -0.094495 -0.134961
BRDY 13JUN20 2013.4675 56463 1745 5 -119.0 -738 -0.208879 4405247 0.220963 1269 0.052190 0.1000 0.000701 0.000962 0.002880 0.023891 -0.118599 -0.120511
BRDY 13JUN21 2013.4702 56464 1745 6 -119.0 -738 -0.209599 4405247 0.221824 1269 0.053930 0.1000 0.000708 0.000967 0.002882 0.021252 -0.118498 -0.119959
BRDY 13JUN22 2013.4730 56465 1745 7 -119.0 -738 -0.208464 4405247 0.223100 1269 0.055232 0.1000 0.000703 0.000958 0.002885 0.028420 -0.103022 -0.149778
BRDY 13JUN23 2013.4757 56466 1746 1 -119.0 -738 -0.210047 4405247 0.224113 1269 0.052694 0.1000 0.000712 0.000956 0.002923 0.028354 -0.077640 -0.130582
BRDY 13JUN24 2013.4784 56467 1746 2 -119.0 -738 -0.208930 4405247 0.222508 1269 0.051483 0.1000 0.000698 0.000948 0.002861 0.023081 -0.114855 -0.124851
BRDY 13JUN25 2013.4812 56468 1746 3 -119.0 -738 -0.209006 4405247 0.220850 1269 0.062445 0.1000 0.000713 0.000979 0.002946 0.035629 -0.120409 -0.125713
BRDY 13JUN26 2013.4839 56469 1746 4 -119.0 -738 -0.211047 4405247 0.220957 1269 0.063483 0.1000 0.000707 0.000964 0.002896 0.022236 -0.089075 -0.121987
BRDY 13JUN27 2013.4867 56470 1746 5 -119.0 -738 -0.208656 4405247 0.222880 1269 0.051922 0.1000 0.000704 0.000956 0.002869 0.030875 -0.120968 -0.135456
BRDY 13JUN28 2013.4894 56471 1746 6 -119.0 -738 -0.211465 4405247 0.220440 1269 0.061237 0.1000 0.000709 0.000962 0.002915 0.022772 -0.113056 -0.127117
BRDY 13JUN29 2013.4921 56472 1746 7 -119.0 -738 -0.211003 4405247 0.220359 1269 0.054401 0.1000 0.000706 0.000950 0.002881 0.023014 -0.102410 -0.130400
BRDY 13JUN30 2013.4949 56473 1747 1 -119.0 -738 -0.211050 4405247 0.221692 1269 0.048281 0.1000 0.000708 0.000961 0.002900 0.006351 -0.130380 -0.104046
BRDY 13JUL01 2013.4976 56474 1747 2 -119.0 -738 -0.210004 4405247 0.221651 1269 0.052654 0.1000 0.000701 0.000962 0.002867 0.012522 -0.110841 -0.113021
