site YYMMMDD yyyy_yyyy x__MJD week d reflon x_e0_m_ x__east_m_ x____n0_m_ x_north_m_ u0_m_ x____up_m_ x_ant_m_ sig_e_m_ sig_n_m_ sig_u_m_ x__corr_en x__corr_eu x__corr_nu
BRD1 16DEC26 2016.9856 57748 1929 2 -119.0 -239 -0.627820 4408352 0.304199 1247 0.391166 0.0083 0.000927 0.001170 0.003476 -0.261757 0.050182 -0.140647
BRD1 16DEC27 2016.9884 57749 1929 3 -119.0 -239 -0.625452 4408352 0.302781 1247 0.388435 0.0083 0.000944 0.001161 0.003495 -0.257374 0.051563 -0.153845
BRD1 16DEC28 2016.9911 57750 1929 4 -119.0 -239 -0.627344 4408352 0.303721 1247 0.381044 0.0083 0.000911 0.001141 0.003394 -0.253318 0.081701 -0.157635
BRD1 16DEC29 2016.9938 57751 1929 5 -119.0 -239 -0.626211 4408352 0.305274 1247 0.387010 0.0083 0.000906 0.001171 0.003403 -0.260622 0.092210 -0.143614
BRD1 16DEC30 2016.9966 57752 1929 6 -119.0 -239 -0.629239 4408352 0.306045 1247 0.389257 0.0083 0.000924 0.001167 0.003470 -0.269427 0.085771 -0.198207
BRD1 16DEC31 2016.9993 57753 1929 7 -119.0 -239 -0.629397 4408352 0.305826 1247 0.389632 0.0083 0.000910 0.001169 0.003457 -0.259309 0.066417 -0.187622
BRD1 17JAN01 2017.0021 57754 1930 1 -119.0 -239 -0.625428 4408352 0.303870 1247 0.391833 0.0083 0.000917 0.001155 0.003464 -0.249291 0.055314 -0.159062
BRD1 17JAN02 2017.0048 57755 1930 2 -119.0 -239 -0.630625 4408352 0.303283 1247 0.370560 0.0083 0.000917 0.001169 0.003456 -0.237437 0.093250 -0.173633
BRD1 17JAN03 2017.0075 57756 1930 3 -119.0 -239 -0.626968 4408352 0.307213 1247 0.382031 0.0083 0.000938 0.001169 0.003512 -0.226841 0.043158 -0.147935
BRD1 17JAN04 2017.0103 57757 1930 4 -119.0 -239 -0.627899 4408352 0.306424 1247 0.383798 0.0083 0.000898 0.001156 0.003441 -0.224842 0.077931 -0.201978
BRD1 17JAN05 2017.0130 57758 1930 5 -119.0 -239 -0.630443 4408352 0.304632 1247 0.384168 0.0083 0.000896 0.001148 0.003350 -0.248472 0.101356 -0.178513
BRD1 17JAN06 2017.0157 57759 1930 6 -119.0 -239 -0.627806 4408352 0.304083 1247 0.387537 0.0083 0.000887 0.001158 0.003387 -0.214575 0.115182 -0.166535
BRD1 17JAN07 2017.0185 57760 1930 7 -119.0 -239 -0.628455 4408352 0.305073 1247 0.392048 0.0083 0.000891 0.001141 0.003381 -0.240216 0.086722 -0.178029
BRD1 17JAN08 2017.0212 57761 1931 1 -119.0 -239 -0.627427 4408352 0.302849 1247 0.389091 0.0083 0.000904 0.001152 0.003378 -0.243438 0.075864 -0.171297
BRD1 17JAN09 2017.0240 57762 1931 2 -119.0 -239 -0.632506 4408352 0.306697 1247 0.383244 0.0083 0.000907 0.001152 0.003446 -0.243930 0.088555 -0.193268
BRD1 17JAN10 2017.0267 57763 1931 3 -119.0 -239 -0.634307 4408352 0.303803 1247 0.375213 0.0083 0.000957 0.001158 0.003401 -0.232793 0.111894 -0.160948
BRD1 17JAN11 2017.0294 57764 1931 4 -119.0 -239 -0.632935 4408352 0.302673 1247 0.370536 0.0083 0.000901 0.001166 0.003429 -0.240031 0.078476 -0.198177
BRD1 17JAN12 2017.0322 57765 1931 5 -119.0 -239 -0.627492 4408352 0.306366 1247 0.377930 0.0083 0.000909 0.001151 0.003411 -0.242839 0.079942 -0.149887
BRD1 17JAN13 2017.0349 57766 1931 6 -119.0 -239 -0.627751 4408352 0.304636 1247 0.387226 0.0083 0.000920 0.001150 0.003438 -0.240121 0.077441 -0.151753
BRD1 17JAN14 2017.0376 57767 1931 7 -119.0 -239 -0.628627 4408352 0.306236 1247 0.384070 0.0083 0.000908 0.001140 0.003423 -0.245744 0.108100 -0.172248
BRD1 17JAN15 2017.0404 57768 1932 1 -119.0 -239 -0.629056 4408352 0.305522 1247 0.381386 0.0083 0.000901 0.001132 0.003409 -0.246603 0.072420 -0.184941
BRD1 17JAN16 2017.0431 57769 1932 2 -119.0 -239 -0.629513 4408352 0.304124 1247 0.388888 0.0083 0.000909 0.001152 0.003422 -0.234350 0.070625 -0.170774
BRD1 17JAN17 2017.0459 57770 1932 3 -119.0 -239 -0.626546 4408352 0.301802 1247 0.388648 0.0083 0.001017 0.001277 0.003645 -0.333977 0.114932 -0.157905
BRD1 17JAN18 2017.0486 57771 1932 4 -119.0 -239 -0.627333 4408352 0.304350 1247 0.386093 0.0083 0.000936 0.001146 0.003585 -0.233138 0.010927 -0.147900
BRD1 17JAN19 2017.0513 57772 1932 5 -119.0 -239 -0.628996 4408352 0.301468 1247 0.381743 0.0083 0.000918 0.001136 0.003518 -0.225828 0.043626 -0.191786
BRD1 17JAN20 2017.0541 57773 1932 6 -119.0 -239 -0.629160 4408352 0.303571 1247 0.384540 0.0083 0.000926 0.001161 0.003491 -0.260257 0.064001 -0.186820
BRD1 17JAN21 2017.0568 57774 1932 7 -119.0 -239 -0.632466 4408352 0.303929 1247 0.374430 0.0083 0.000899 0.001146 0.003443 -0.240791 0.098857 -0.157151
BRD1 17JAN22 2017.0595 57775 1933 1 -119.0 -239 -0.627253 4408352 0.303087 1247 0.385177 0.0083 0.000910 0.001189 0.003476 -0.248251 0.114176 -0.191586
BRD1 17JAN23 2017.0623 57776 1933 2 -119.0 -239 -0.627600 4408352 0.302060 1247 0.386667 0.0083 0.000901 0.001152 0.003443 -0.254658 0.099566 -0.199036
BRD1 17JAN24 2017.0650 57777 1933 3 -119.0 -239 -0.629110 4408352 0.305695 1247 0.385090 0.0083 0.000908 0.001155 0.003579 -0.228507 0.051867 -0.225929
BRD1 17JAN25 2017.0678 57778 1933 4 -119.0 -239 -0.629638 4408352 0.303592 1247 0.384919 0.0083 0.000933 0.001172 0.003579 -0.248219 0.047278 -0.197786
BRD1 17JAN26 2017.0705 57779 1933 5 -119.0 -239 -0.630181 4408352 0.303447 1247 0.384513 0.0083 0.000904 0.001174 0.003531 -0.232418 0.093869 -0.201087
BRD1 17JAN27 2017.0732 57780 1933 6 -119.0 -239 -0.629340 4408352 0.304090 1247 0.379333 0.0083 0.000900 0.001168 0.003447 -0.247654 0.108846 -0.183115
BRD1 17JAN28 2017.0760 57781 1933 7 -119.0 -239 -0.630269 4408352 0.303409 1247 0.385094 0.0083 0.000919 0.001200 0.003513 -0.243990 0.099359 -0.172304
BRD1 17JAN29 2017.0787 57782 1934 1 -119.0 -239 -0.629122 4408352 0.304592 1247 0.380980 0.0083 0.000941 0.001183 0.003529 -0.252356 0.062302 -0.160855
BRD1 17JAN30 2017.0815 57783 1934 2 -119.0 -239 -0.628832 4408352 0.303325 1247 0.383962 0.0083 0.000926 0.001144 0.003473 -0.250225 0.051794 -0.175800
BRD1 17JAN31 2017.0842 57784 1934 3 -119.0 -239 -0.628807 4408352 0.303185 1247 0.380348 0.0083 0.000928 0.001167 0.003534 -0.239620 0.043910 -0.197921
BRD1 17FEB01 2017.0869 57785 1934 4 -119.0 -239 -0.629306 4408352 0.305255 1247 0.383448 0.0083 0.000913 0.001168 0.003449 -0.259867 0.084045 -0.183831
BRD1 17FEB02 2017.0897 57786 1934 5 -119.0 -239 -0.628589 4408352 0.304468 1247 0.379789 0.0083 0.000921 0.001164 0.003461 -0.237775 0.058649 -0.177512
BRD1 17FEB03 2017.0924 57787 1934 6 -119.0 -239 -0.629606 4408352 0.304090 1247 0.379699 0.0083 0.000926 0.001139 0.003535 -0.240233 0.045424 -0.225483
BRD1 17FEB04 2017.0951 57788 1934 7 -119.0 -239 -0.632908 4408352 0.304108 1247 0.378376 0.0083 0.000927 0.001186 0.003421 -0.262650 0.083339 -0.147415
BRD1 17FEB05 2017.0979 57789 1935 1 -119.0 -239 -0.630359 4408352 0.302662 1247 0.384395 0.0083 0.000932 0.001162 0.003471 -0.261577 0.074544 -0.183687
BRD1 17FEB06 2017.1006 57790 1935 2 -119.0 -239 -0.643692 4408352 0.304267 1247 0.368358 0.0083 0.000926 0.001160 0.003431 -0.265578 0.069808 -0.149474
BRD1 17FEB07 2017.1034 57791 1935 3 -119.0 -239 -0.628835 4408352 0.314509 1247 0.383405 0.0083 0.000768 0.001022 0.002928 -0.135406 0.015458 -0.117504
BRD1 17FEB08 2017.1061 57792 1935 4 -119.0 -239 -0.630113 4408352 0.305820 1247 0.371792 0.0083 0.000543 0.000693 0.002154 -0.007175 -0.001519 -0.060280
BRD1 17FEB09 2017.1088 57793 1935 5 -119.0 -239 -0.632914 4408352 0.304141 1247 0.377943 0.0083 0.000546 0.000687 0.002174 0.002273 -0.017931 -0.068637
BRD1 17FEB10 2017.1116 57794 1935 6 -119.0 -239 -0.631933 4408352 0.301248 1247 0.384114 0.0083 0.000538 0.000684 0.002135 -0.008648 -0.018716 -0.077473
BRD1 17FEB11 2017.1143 57795 1935 7 -119.0 -239 -0.630988 4408352 0.304663 1247 0.376583 0.0083 0.000535 0.000682 0.002133 -0.010979 -0.013437 -0.076573
BRD1 17FEB12 2017.1170 57796 1936 1 -119.0 -239 -0.630629 4408352 0.304965 1247 0.382229 0.0083 0.000538 0.000686 0.002144 -0.014109 -0.003819 -0.066467
BRD1 17FEB13 2017.1198 57797 1936 2 -119.0 -239 -0.630077 4408352 0.304473 1247 0.380813 0.0083 0.000540 0.000689 0.002155 -0.016678 0.001645 -0.054906
BRD1 17FEB14 2017.1225 57798 1936 3 -119.0 -239 -0.630102 4408352 0.304155 1247 0.374915 0.0083 0.000540 0.000690 0.002157 -0.016586 -0.001557 -0.048498
BRD1 17FEB15 2017.1253 57799 1936 4 -119.0 -239 -0.629127 4408352 0.304980 1247 0.378779 0.0083 0.000541 0.000692 0.002170 -0.008017 -0.018320 -0.070658
BRD1 17FEB16 2017.1280 57800 1936 5 -119.0 -239 -0.630349 4408352 0.303542 1247 0.380467 0.0083 0.000543 0.000690 0.002170 -0.005345 -0.031031 -0.074340
BRD1 17FEB17 2017.1307 57801 1936 6 -119.0 -239 -0.630464 4408352 0.304555 1247 0.382690 0.0083 0.000540 0.000688 0.002170 -0.010167 -0.010915 -0.084467
BRD1 17FEB18 2017.1335 57802 1936 7 -119.0 -239 -0.630615 4408352 0.305214 1247 0.388323 0.0083 0.000539 0.000688 0.002145 -0.013133 -0.005424 -0.075449
BRD1 17FEB19 2017.1362 57803 1937 1 -119.0 -239 -0.629136 4408352 0.304408 1247 0.381863 0.0083 0.000542 0.000690 0.002167 -0.005523 -0.013683 -0.056931
BRD1 17FEB20 2017.1389 57804 1937 2 -119.0 -239 -0.630801 4408352 0.301604 1247 0.375225 0.0083 0.000542 0.000687 0.002158 -0.005458 -0.016966 -0.069658
BRD1 17FEB21 2017.1417 57805 1937 3 -119.0 -239 -0.629870 4408352 0.302684 1247 0.384389 0.0083 0.000540 0.000686 0.002166 -0.007774 -0.014978 -0.076585
BRD1 17FEB22 2017.1444 57806 1937 4 -119.0 -239 -0.631737 4408352 0.305066 1247 0.378379 0.0083 0.000541 0.000687 0.002165 -0.005798 -0.017055 -0.105971
BRD1 17FEB23 2017.1472 57807 1937 5 -119.0 -239 -0.629902 4408352 0.303391 1247 0.388093 0.0083 0.000539 0.000689 0.002149 -0.014995 0.005053 -0.072238
BRD1 17FEB24 2017.1499 57808 1937 6 -119.0 -239 -0.631621 4408352 0.304697 1247 0.379183 0.0083 0.000536 0.000687 0.002146 -0.013629 0.000276 -0.057166
BRD1 17FEB25 2017.1526 57809 1937 7 -119.0 -239 -0.630775 4408352 0.303730 1247 0.377739 0.0083 0.000537 0.000683 0.002142 -0.007230 -0.009298 -0.064029
BRD1 17FEB26 2017.1554 57810 1938 1 -119.0 -239 -0.630409 4408352 0.304509 1247 0.379908 0.0083 0.000540 0.000688 0.002162 0.005740 -0.024044 -0.081915
BRD1 17FEB27 2017.1581 57811 1938 2 -119.0 -239 -0.631758 4408352 0.306977 1247 0.379596 0.0083 0.000549 0.000703 0.002219 -0.017982 -0.011022 -0.103421
BRD1 17FEB28 2017.1608 57812 1938 3 -119.0 -239 -0.631389 4408352 0.304709 1247 0.389253 0.0083 0.000542 0.000691 0.002187 -0.001692 -0.018500 -0.085133
BRD1 17MAR01 2017.1636 57813 1938 4 -119.0 -239 -0.630421 4408352 0.304215 1247 0.381982 0.0083 0.000542 0.000693 0.002178 -0.003090 -0.005079 -0.053936
BRD1 17MAR02 2017.1663 57814 1938 5 -119.0 -239 -0.631020 4408352 0.304655 1247 0.380746 0.0083 0.000538 0.000687 0.002146 -0.006194 0.009968 -0.048834
BRD1 17MAR03 2017.1691 57815 1938 6 -119.0 -239 -0.631763 4408352 0.303086 1247 0.380626 0.0083 0.000539 0.000689 0.002174 0.002864 -0.016586 -0.083983
BRD1 17MAR04 2017.1718 57816 1938 7 -119.0 -239 -0.631807 4408352 0.303986 1247 0.384055 0.0083 0.000542 0.000688 0.002168 -0.011760 -0.009796 -0.082556
BRD1 17MAR05 2017.1745 57817 1939 1 -119.0 -239 -0.631591 4408352 0.304322 1247 0.381576 0.0083 0.000543 0.000690 0.002181 -0.007934 -0.024978 -0.091738
BRD1 17MAR06 2017.1773 57818 1939 2 -119.0 -239 -0.632852 4408352 0.305111 1247 0.383545 0.0083 0.000542 0.000707 0.002201 -0.022554 -0.000153 -0.067552
BRD1 17MAR07 2017.1800 57819 1939 3 -119.0 -239 -0.630909 4408352 0.304797 1247 0.381215 0.0083 0.000543 0.000700 0.002200 -0.005297 -0.022276 -0.076469
BRD1 17MAR08 2017.1828 57820 1939 4 -119.0 -239 -0.631261 4408352 0.302741 1247 0.382532 0.0083 0.000556 0.000702 0.002226 -0.025732 -0.008017 -0.050581
BRD1 17MAR09 2017.1855 57821 1939 5 -119.0 -239 -0.631556 4408352 0.303523 1247 0.383193 0.0083 0.000541 0.000692 0.002177 0.003227 -0.038546 -0.080613
BRD1 17MAR10 2017.1882 57822 1939 6 -119.0 -239 -0.631437 4408352 0.304643 1247 0.382187 0.0083 0.000541 0.000688 0.002169 0.002825 -0.032647 -0.073825
BRD1 17MAR11 2017.1910 57823 1939 7 -119.0 -239 -0.630875 4408352 0.304270 1247 0.379629 0.0083 0.000543 0.000685 0.002160 -0.006855 -0.017000 -0.075216
BRD1 17MAR12 2017.1937 57824 1940 1 -119.0 -239 -0.630760 4408352 0.303859 1247 0.382815 0.0083 0.000546 0.000704 0.002206 -0.018435 -0.006318 -0.074478
BRD1 17MAR13 2017.1964 57825 1940 2 -119.0 -239 -0.633196 4408352 0.304797 1247 0.379954 0.0083 0.000545 0.000697 0.002177 0.005151 -0.013106 -0.057891
BRD1 17MAR14 2017.1992 57826 1940 3 -119.0 -239 -0.632535 4408352 0.303779 1247 0.384549 0.0083 0.000550 0.000699 0.002222 0.009263 -0.030228 -0.078049
BRD1 17MAR15 2017.2019 57827 1940 4 -119.0 -239 -0.631400 4408352 0.303865 1247 0.383929 0.0083 0.000544 0.000693 0.002164 0.000234 -0.020815 -0.093631
BRD1 17MAR16 2017.2047 57828 1940 5 -119.0 -239 -0.628244 4408352 0.306975 1247 0.368221 0.0083 0.000541 0.000690 0.002169 0.003794 -0.025248 -0.094434
BRD1 17MAR17 2017.2074 57829 1940 6 -119.0 -239 -0.629542 4408352 0.305419 1247 0.382186 0.0083 0.000549 0.000694 0.002209 0.011143 -0.040362 -0.093007
BRD1 17MAR18 2017.2101 57830 1940 7 -119.0 -239 -0.632130 4408352 0.305693 1247 0.378219 0.0083 0.000543 0.000691 0.002168 0.000993 -0.003274 -0.070607
BRD1 17MAR19 2017.2129 57831 1941 1 -119.0 -239 -0.631027 4408352 0.305938 1247 0.381607 0.0083 0.000544 0.000691 0.002179 0.005437 -0.006846 -0.090668
BRD1 17MAR20 2017.2156 57832 1941 2 -119.0 -239 -0.631485 4408352 0.303683 1247 0.380502 0.0083 0.000543 0.000692 0.002173 0.004910 -0.039352 -0.083428
BRD1 17MAR21 2017.2183 57833 1941 3 -119.0 -239 -0.631811 4408352 0.304275 1247 0.382279 0.0083 0.000537 0.000690 0.002150 -0.002894 -0.030328 -0.083255
BRD1 17MAR22 2017.2211 57834 1941 4 -119.0 -239 -0.631860 4408352 0.303865 1247 0.388707 0.0083 0.000542 0.000688 0.002176 0.000640 -0.038918 -0.073216
BRD1 17MAR24 2017.2266 57836 1941 6 -119.0 -239 -0.632486 4408352 0.304512 1247 0.383143 0.0083 0.000556 0.000697 0.002201 -0.010205 -0.009432 -0.028483
BRD1 17MAR25 2017.2293 57837 1941 7 -119.0 -239 -0.631740 4408352 0.304303 1247 0.386586 0.0083 0.000543 0.000688 0.002175 -0.012398 -0.018828 -0.071038
BRD1 17MAR26 2017.2320 57838 1942 1 -119.0 -239 -0.631260 4408352 0.304084 1247 0.381086 0.0083 0.000539 0.000691 0.002169 -0.005857 -0.030290 -0.097520
BRD1 17MAR27 2017.2348 57839 1942 2 -119.0 -239 -0.631297 4408352 0.303225 1247 0.373994 0.0083 0.000539 0.000688 0.002161 -0.007111 -0.034442 -0.077030
BRD1 17MAR28 2017.2375 57840 1942 3 -119.0 -239 -0.631230 4408352 0.304126 1247 0.381097 0.0083 0.000538 0.000688 0.002155 -0.002403 -0.006289 -0.057960
BRD1 17MAR29 2017.2402 57841 1942 4 -119.0 -239 -0.632489 4408352 0.304193 1247 0.384010 0.0083 0.000543 0.000694 0.002188 -0.001653 -0.010357 -0.087000
BRD1 17MAR30 2017.2430 57842 1942 5 -119.0 -239 -0.635420 4408352 0.305748 1247 0.374976 0.0083 0.000537 0.000687 0.002156 -0.010678 -0.011607 -0.087258
BRD1 17MAR31 2017.2457 57843 1942 6 -119.0 -239 -0.631456 4408352 0.302585 1247 0.379891 0.0083 0.000539 0.000692 0.002156 -0.008913 -0.016198 -0.080104
BRD1 17APR01 2017.2485 57844 1942 7 -119.0 -239 -0.631969 4408352 0.305114 1247 0.380213 0.0083 0.000541 0.000690 0.002180 -0.003296 -0.031576 -0.097169
BRD1 17APR02 2017.2512 57845 1943 1 -119.0 -239 -0.631106 4408352 0.305149 1247 0.377325 0.0083 0.000543 0.000693 0.002188 0.005350 -0.020412 -0.085941
BRD1 17APR03 2017.2539 57846 1943 2 -119.0 -239 -0.633530 4408352 0.304652 1247 0.380432 0.0083 0.000541 0.000695 0.002182 0.010412 -0.029759 -0.077909
BRD1 17APR04 2017.2567 57847 1943 3 -119.0 -239 -0.632785 4408352 0.303247 1247 0.386792 0.0083 0.000542 0.000692 0.002178 -0.003518 -0.014226 -0.074684
BRD1 17APR05 2017.2594 57848 1943 4 -119.0 -239 -0.633031 4408352 0.302740 1247 0.379928 0.0083 0.000539 0.000689 0.002164 -0.011005 -0.010006 -0.088054
BRD1 17APR06 2017.2621 57849 1943 5 -119.0 -239 -0.633107 4408352 0.301217 1247 0.378420 0.0083 0.000541 0.000695 0.002192 -0.010761 -0.014874 -0.091203
BRD1 17APR07 2017.2649 57850 1943 6 -119.0 -239 -0.632084 4408352 0.300962 1247 0.383142 0.0083 0.000541 0.000691 0.002180 -0.009859 -0.011760 -0.087554
BRD1 17APR08 2017.2676 57851 1943 7 -119.0 -239 -0.631444 4408352 0.303493 1247 0.374752 0.0083 0.000535 0.000685 0.002137 -0.006450 -0.007117 -0.068887
BRD1 17APR09 2017.2704 57852 1944 1 -119.0 -239 -0.631417 4408352 0.303750 1247 0.385103 0.0083 0.000536 0.000690 0.002154 -0.002061 -0.012886 -0.056592
BRD1 17APR10 2017.2731 57853 1944 2 -119.0 -239 -0.633125 4408352 0.302664 1247 0.379947 0.0083 0.000544 0.000690 0.002192 -0.006504 -0.004563 -0.094492
BRD1 17APR11 2017.2758 57854 1944 3 -119.0 -239 -0.632367 4408352 0.304202 1247 0.376250 0.0083 0.000545 0.000687 0.002196 -0.010006 -0.020275 -0.087137
BRD1 17APR12 2017.2786 57855 1944 4 -119.0 -239 -0.631031 4408352 0.304893 1247 0.381853 0.0083 0.000537 0.000689 0.002173 -0.001130 -0.020500 -0.096194
BRD1 17APR13 2017.2813 57856 1944 5 -119.0 -239 -0.632904 4408352 0.301820 1247 0.397550 0.0083 0.000541 0.000687 0.002186 0.007319 -0.031178 -0.090410
BRD1 17APR14 2017.2841 57857 1944 6 -119.0 -239 -0.631984 4408352 0.302401 1247 0.385860 0.0083 0.000539 0.000690 0.002164 0.009347 -0.020935 -0.070157
BRD1 17APR15 2017.2868 57858 1944 7 -119.0 -239 -0.631825 4408352 0.304333 1247 0.380475 0.0083 0.000542 0.000691 0.002170 0.015616 -0.007308 -0.072100
BRD1 17APR16 2017.2895 57859 1945 1 -119.0 -239 -0.631849 4408352 0.303203 1247 0.381341 0.0083 0.000545 0.000693 0.002199 0.000177 -0.023479 -0.096158
BRD1 17APR17 2017.2923 57860 1945 2 -119.0 -239 -0.630059 4408352 0.304330 1247 0.378641 0.0083 0.000539 0.000689 0.002157 -0.014053 -0.007555 -0.082651
BRD1 17APR18 2017.2950 57861 1945 3 -119.0 -239 -0.632320 4408352 0.304253 1247 0.376984 0.0083 0.000539 0.000684 0.002147 -0.006354 -0.005105 -0.079927
BRD1 17APR19 2017.2977 57862 1945 4 -119.0 -239 -0.633473 4408352 0.302662 1247 0.385872 0.0083 0.000538 0.000686 0.002151 -0.010285 -0.003949 -0.077747
BRD1 17APR20 2017.3005 57863 1945 5 -119.0 -239 -0.631477 4408352 0.302316 1247 0.379435 0.0083 0.000537 0.000691 0.002147 0.007046 0.006674 -0.061507
BRD1 17APR21 2017.3032 57864 1945 6 -119.0 -239 -0.631930 4408352 0.303388 1247 0.375631 0.0083 0.000544 0.000697 0.002195 0.006354 -0.008521 -0.088018
BRD1 17APR22 2017.3060 57865 1945 7 -119.0 -239 -0.631819 4408352 0.303910 1247 0.377822 0.0083 0.000541 0.000689 0.002167 -0.008381 -0.007040 -0.078926
BRD1 17APR23 2017.3087 57866 1946 1 -119.0 -239 -0.632643 4408352 0.304439 1247 0.380017 0.0083 0.000537 0.000681 0.002131 -0.004714 -0.001038 -0.084080
BRD1 17APR24 2017.3114 57867 1946 2 -119.0 -239 -0.638248 4408352 0.305510 1247 0.369859 0.0083 0.000534 0.000683 0.002119 -0.000146 -0.012117 -0.073190
BRD1 17APR25 2017.3142 57868 1946 3 -119.0 -239 -0.632640 4408352 0.306151 1247 0.383439 0.0083 0.000536 0.000689 0.002148 0.009565 -0.004410 -0.071722
BRD1 17APR26 2017.3169 57869 1946 4 -119.0 -239 -0.635230 4408352 0.305079 1247 0.371032 0.0083 0.000539 0.000695 0.002161 0.004694 0.004673 -0.066318
BRD1 17APR27 2017.3196 57870 1946 5 -119.0 -239 -0.634918 4408352 0.304926 1247 0.377348 0.0083 0.000535 0.000685 0.002133 -0.005267 -0.011834 -0.083055
BRD1 17APR28 2017.3224 57871 1946 6 -119.0 -239 -0.633796 4408352 0.303436 1247 0.377724 0.0083 0.000552 0.000696 0.002189 -0.002070 -0.008531 -0.104659
BRD1 17APR29 2017.3251 57872 1946 7 -119.0 -239 -0.631845 4408352 0.303978 1247 0.382159 0.0083 0.000534 0.000681 0.002134 0.000661 -0.019373 -0.096285
BRD1 17APR30 2017.3279 57873 1947 1 -119.0 -239 -0.633115 4408352 0.304306 1247 0.382377 0.0083 0.000540 0.000689 0.002154 0.010644 -0.039748 -0.077637
BRD1 17MAY01 2017.3306 57874 1947 2 -119.0 -239 -0.633121 4408352 0.303659 1247 0.375421 0.0083 0.000537 0.000693 0.002157 0.014234 -0.024181 -0.066992
BRD1 17MAY02 2017.3333 57875 1947 3 -119.0 -239 -0.632754 4408352 0.303266 1247 0.383091 0.0083 0.000535 0.000690 0.002145 0.006072 -0.012979 -0.078460
BRD1 17MAY03 2017.3361 57876 1947 4 -119.0 -239 -0.632992 4408352 0.303886 1247 0.382210 0.0083 0.000538 0.000685 0.002147 -0.003732 -0.023172 -0.085021
BRD1 17MAY04 2017.3388 57877 1947 5 -119.0 -239 -0.634282 4408352 0.303464 1247 0.379902 0.0083 0.000539 0.000680 0.002154 -0.006059 -0.020097 -0.093596
BRD1 17MAY05 2017.3415 57878 1947 6 -119.0 -239 -0.632767 4408352 0.303471 1247 0.379874 0.0083 0.000539 0.000696 0.002184 -0.015039 -0.018368 -0.086349
BRD1 17MAY06 2017.3443 57879 1947 7 -119.0 -239 -0.633666 4408352 0.304071 1247 0.380725 0.0083 0.000538 0.000685 0.002140 0.004303 -0.023470 -0.079498
BRD1 17MAY07 2017.3470 57880 1948 1 -119.0 -239 -0.632356 4408352 0.304244 1247 0.384329 0.0083 0.000537 0.000693 0.002168 0.005871 -0.017902 -0.081920
BRD1 17MAY08 2017.3498 57881 1948 2 -119.0 -239 -0.631433 4408352 0.304436 1247 0.380386 0.0083 0.000533 0.000684 0.002124 -0.012407 -0.015062 -0.080749
BRD1 17MAY09 2017.3525 57882 1948 3 -119.0 -239 -0.632129 4408352 0.304218 1247 0.381899 0.0083 0.000539 0.000687 0.002162 -0.005011 -0.023006 -0.076075
BRD1 17MAY10 2017.3552 57883 1948 4 -119.0 -239 -0.632515 4408352 0.304144 1247 0.384759 0.0083 0.000538 0.000682 0.002150 -0.007411 -0.012565 -0.085631
BRD1 17MAY11 2017.3580 57884 1948 5 -119.0 -239 -0.632057 4408352 0.304659 1247 0.379999 0.0083 0.000533 0.000683 0.002128 -0.010636 -0.005039 -0.072394
BRD1 17MAY12 2017.3607 57885 1948 6 -119.0 -239 -0.632074 4408352 0.303368 1247 0.384475 0.0083 0.000535 0.000691 0.002150 -0.009481 -0.005056 -0.072774
BRD1 17MAY13 2017.3634 57886 1948 7 -119.0 -239 -0.631666 4408352 0.305491 1247 0.378030 0.0083 0.000533 0.000684 0.002132 -0.004688 -0.006979 -0.066597
BRD1 17MAY14 2017.3662 57887 1949 1 -119.0 -239 -0.631645 4408352 0.305276 1247 0.379841 0.0083 0.000537 0.000684 0.002144 -0.010587 -0.041592 -0.091142
BRD1 17MAY15 2017.3689 57888 1949 2 -119.0 -239 -0.632256 4408352 0.304954 1247 0.384793 0.0083 0.000533 0.000682 0.002121 -0.015643 0.001574 -0.075697
BRD1 17MAY16 2017.3717 57889 1949 3 -119.0 -239 -0.631241 4408352 0.306253 1247 0.389907 0.0083 0.000533 0.000689 0.002142 -0.006086 -0.009425 -0.087711
BRD1 17MAY17 2017.3744 57890 1949 4 -119.0 -239 -0.630037 4408352 0.305349 1247 0.385046 0.0083 0.000534 0.000686 0.002141 0.003634 -0.012923 -0.081292
BRD1 17MAY18 2017.3771 57891 1949 5 -119.0 -239 -0.631022 4408352 0.305423 1247 0.374204 0.0083 0.000551 0.000710 0.002238 -0.003420 -0.035203 -0.086454
BRD1 17MAY19 2017.3799 57892 1949 6 -119.0 -239 -0.630991 4408352 0.305386 1247 0.377750 0.0083 0.000550 0.000702 0.002224 -0.015442 -0.015676 -0.112102
BRD1 17MAY20 2017.3826 57893 1949 7 -119.0 -239 -0.630739 4408352 0.305102 1247 0.378848 0.0083 0.000539 0.000692 0.002176 -0.008201 -0.019966 -0.097591
BRD1 17MAY21 2017.3854 57894 1950 1 -119.0 -239 -0.631341 4408352 0.303896 1247 0.380690 0.0083 0.000535 0.000687 0.002149 -0.002450 -0.015554 -0.088029
BRD1 17MAY22 2017.3881 57895 1950 2 -119.0 -239 -0.631855 4408352 0.307232 1247 0.381932 0.0083 0.000534 0.000688 0.002140 -0.003376 -0.018053 -0.075479
BRD1 17MAY23 2017.3908 57896 1950 3 -119.0 -239 -0.632720 4408352 0.305336 1247 0.378222 0.0083 0.000541 0.000693 0.002175 0.005400 -0.039269 -0.084879
